time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-07 00:00:00+00:00,11.0,6.0,222,64
2024-07-08 00:00:00+00:00,3.0,2.0,316,68
2024-07-09 00:00:00+00:00,4.0,3.0,211,54
2024-07-10 00:00:00+00:00,30.0,6.0,134,44
2024-07-11 00:00:00+00:00,113.0,18.0,197,48
2024-07-12 00:00:00+00:00,1.0,1.0,231,55
2024-07-13 00:00:00+00:00,2.0,2.0,179,47
2024-07-14 00:00:00+00:00,39.0,6.0,314,57
2024-07-15 00:00:00+00:00,12.0,1.0,194,46
2024-07-16 00:00:00+00:00,,,208,51
2024-07-17 00:00:00+00:00,1.0,1.0,128,45
2024-07-18 00:00:00+00:00,18.0,7.0,89,27
2024-07-19 00:00:00+00:00,4.0,1.0,96,33
2024-07-20 00:00:00+00:00,1.0,1.0,91,43
